Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1	
UV		Cond		Conc B		Injection		Run Log		Fraction		UV_CUT_TEMP@100,BASEM	
ml	mAU	ml	mS/cm	ml	%	ml	Injection	ml	Logbook	ml	Fraction	ml	mAU
9.017941	42.375031	18.036358	33.273228									9.017941	3.315807
9.018521	42.343323	18.037518	33.273258									9.018521	3.315807
9.019102	42.310562	18.038679	33.273212									9.019102	3.315807
9.019682	42.27742	18.039841	33.273281									9.019682	3.315807
9.020263	42.244347	18.041	33.273411									9.020263	3.315807
9.020843	42.211548	18.042162	33.273556									9.020843	3.315807
9.021423	42.178894	18.043322	33.273567									9.021423	3.315807
9.022003	42.145683	18.044483	33.273579									9.022003	3.315807
9.022584	42.112507	18.045643	33.273624									9.022584	3.315807
9.023164	42.080307	18.046804	33.273586									9.023164	3.315807
9.023745	42.048004	18.047964	33.27359									9.023745	3.315807
9.024324	42.015572	18.049126	33.273632									9.024324	3.315807
9.024905	41.982132	18.050287	33.273651									9.024905	3.31587
9.025485	41.948074	18.051447	33.273743									9.025485	3.315934
9.026066	41.914722	18.052608	33.273804									9.026066	3.315997
9.026646	41.881058	18.053768	33.273773									9.026646	3.31606
9.027226	41.847103	18.05493	33.273777									9.027226	3.316123
9.027807	41.812527	18.056089	33.273884									9.027807	3.316187
9.028387	41.778118	18.057251	33.273991									9.028387	3.31625
9.028968	41.743408	18.058411	33.274082									9.028968	3.316313
9.029548	41.70863	18.059572	33.274094									9.029548	3.316376
9.030128	41.673286	18.060732	33.274139									9.030128	3.31644
9.030708	41.638439	18.061893	33.274105									9.030708	3.31644
9.031289	41.604008	18.063055	33.274025									9.031289	3.31644
9.031869	41.570045	18.064215	33.273914									9.031869	3.31644
9.03245	41.534988	18.065376	33.273876									9.03245	3.31644
9.03303	41.498962	18.066536	33.273827									9.03303	3.31644
9.03361	41.462517	18.067698	33.27372									9.03361	3.31644
9.03419	41.426323	18.068857	33.273666									9.03419	3.31644
9.034771	41.39024	18.070019	33.273598									9.034771	3.31644
9.035351	41.353966	18.071178	33.273563									9.035351	3.31644
9.035932	41.317982	18.07234	33.273735									9.035932	3.31644
9.036512	41.281631	18.073502	33.273712									9.036512	3.31644
9.037092	41.244911	18.074661	33.273537									9.037092	3.31644
9.037673	41.20792	18.075823	33.273407									9.037673	3.31644
9.038253	41.170681	18.076982	33.273376									9.038253	3.31644
9.038834	41.132961	18.078144	33.273396									9.038834	3.31644
9.039413	41.095703	18.079304	33.273308									9.039413	3.31644
9.039994	41.057816	18.080465	33.273243									9.039994	3.31644
9.040574	41.020184	18.081625	33.273037									9.040574	3.31644
9.041155	40.982685	18.082787	33.272938									9.041155	3.31644
9.041735	40.945103	18.083946	33.272816									9.041735	3.31644
9.042315	40.907204	18.085108	33.272682									9.042315	3.316503
9.042895	40.868572	18.086269	33.272621									9.042895	3.316566
9.043476	40.830013	18.087429	33.272442									9.043476	3.316629
9.044056	40.79039	18.088591	33.272278									9.044056	3.316693
9.044637	40.750347	18.08975	33.27224									9.044637	3.316756
9.045218	40.710102	18.090912	33.272175									9.045218	3.316819
9.045797	40.670013	18.092072	33.272099									9.045797	3.316883
9.046378	40.630898	18.093233	33.27211									9.046378	3.316946
9.046958	40.590435	18.094393	33.272167									9.046958	3.317009
9.047539	40.550098	18.095554	33.272137									9.047539	3.317073
9.048119	40.510429	18.096714	33.272068									9.048119	3.317073
9.048699	40.469776	18.097876	33.272079									9.048699	3.317073
9.049279	40.43005	18.099037	33.272118									9.049279	3.317073
9.04986	40.389496	18.100197	33.272102									9.04986	3.317073
9.05044	40.348679	18.101358	33.272068									9.05044	3.317073
9.051021	40.307991	18.102518	33.272129									9.051021	3.317073
9.0516	40.267696	18.10368	33.272156									9.0516	3.317073
9.052181	40.226265	18.104839	33.272137									9.052181	3.317073
9.052761	40.184906	18.106001	33.272133									9.052761	3.317073
9.053342	40.144085	18.107161	33.272205									9.053342	3.317073
9.053923	40.102814	18.108322	33.272285									9.053923	3.317073
9.054502	40.062885	18.109484	33.272381									9.054502	3.317073
9.055083	40.021378	18.110643	33.272274									9.055083	3.317073
9.055663	39.979191	18.111805	33.272133									9.055663	3.317073
9.056244	39.937233	18.112965	33.27216									9.056244	3.317073
9.056824	39.895996	18.114126	33.272243									9.056824	3.317073
9.057405	39.853653	18.115286	33.272236									9.057405	3.317073
9.057984	39.812634	18.116447	33.272217									9.057984	3.317073
9.058565	39.770943	18.117607	33.272186									9.058565	3.317073
9.059145	39.728832	18.118769	33.272198									9.059145	3.317073
9.059726	39.686214	18.119928	33.272282									9.059726	3.317136
9.060306	39.642906	18.12109	33.272232									9.060306	3.317199
9.060886	39.600517	18.122252	33.272125									9.060886	3.317263
9.061466	39.557362	18.123411	33.272087									9.061466	3.317326
9.062047	39.51413	18.124573	33.272118									9.062047	3.317389
9.062628	39.471306	18.125732	33.272087									9.062628	3.317453
9.063208	39.428001	18.126894	33.271999									9.063208	3.317516
9.063788	39.38456	18.128054	33.271984									9.063788	3.31758
9.064368	39.342999	18.129215	33.271927									9.064368	3.317643
9.064949	39.303329	18.130375	33.271935									9.064949	3.317706
9.065529	39.264912	18.131536	33.271931									9.065529	3.317706
9.06611	39.224735	18.132698	33.271877									9.06611	3.317706
9.066689	39.182045	18.133858	33.271935									9.066689	3.317706
9.06727	39.137726	18.135019	33.272087									9.06727	3.317706
9.06785	39.093197	18.136179	33.272202									9.06785	3.317706
9.068431	39.048805	18.137341	33.27224									9.068431	3.317706
9.069011	39.004822	18.1385	33.272339									9.069011	3.317706
9.069592	38.960266	18.139662	33.272469									9.069592	3.317706
9.070171	38.915012	18.140821	33.272491									9.070171	3.317706
9.070752	38.869446	18.141983	33.272476									9.070752	3.317706
9.071333	38.823772	18.143143	33.272499									9.071333	3.31777
9.071913	38.778172	18.144304	33.272556									9.071913	3.317833
9.072494	38.732281	18.145466	33.272579									9.072494	3.317897
9.073073	38.686703	18.146626	33.272686									9.073073	3.31796
9.073654	38.641033	18.147787	33.272789									9.073654	3.318023
9.074234	38.595226	18.148947	33.272884									9.074234	3.318087
9.074815	38.548908	18.150108	33.27277									9.074815	3.31815
9.075395	38.502747	18.151268	33.272682									9.075395	3.318213
9.075975	38.456577	18.15243	33.272644									9.075975	3.318277
9.076555	38.410034	18.153589	33.272636									9.076555	3.31834
9.077136	38.363583	18.154751	33.272675									9.077136	3.31834
9.077716	38.317173	18.15591	33.272671									9.077716	3.31834
9.078297	38.270046	18.157072	33.272846									9.078297	3.31834
9.078876	38.223011	18.158234	33.273098									9.078876	3.31834
9.079457	38.176666	18.159393	33.273209									9.079457	3.31834
9.080038	38.130489	18.160555	33.273232									9.080038	3.31834
9.080618	38.083477	18.161715	33.273315									9.080618	3.31834
9.081199	38.035534	18.162876	33.273319									9.081199	3.31834
9.081779	37.988632	18.164036	33.273201									9.081779	3.31834
9.082359	37.9417	18.165197	33.273129									9.082359	3.31834
9.082939	37.893906	18.166357	33.273167									9.082939	3.31834
9.08352	37.845333	18.167519	33.273121									9.08352	3.31834
9.0841	37.797035	18.16868	33.273045									9.0841	3.31834
9.084681	37.749447	18.16984	33.273067									9.084681	3.31834
9.08526	37.701607	18.171001	33.273125									9.08526	3.31834
9.085841	37.653774	18.172161	33.273106									9.085841	3.31834
9.086421	37.606888	18.173323	33.27319									9.086421	3.31834
9.087002	37.559048	18.174482	33.273193									9.087002	3.31834
9.087582	37.509933	18.175644	33.273144									9.087582	3.31834
9.088162	37.461365	18.176804	33.273026									9.088162	3.31834
9.088743	37.413525	18.177965	33.272964									9.088743	3.318404
9.089323	37.365635	18.179125	33.272907									9.089323	3.318467
9.089904	37.317158	18.180286	33.272884									9.089904	3.318531
9.090484	37.268642	18.181448	33.272865									9.090484	3.318594
9.091064	37.219761	18.182608	33.272842									9.091064	3.318657
9.091644	37.170845	18.183769	33.272839									9.091644	3.318721
9.092225	37.121971	18.184929	33.272842									9.092225	3.318784
9.092805	37.073296	18.18609	33.272945									9.092805	3.318848
9.093386	37.024208	18.18725	33.273087									9.093386	3.318911
9.093966	36.97451	18.188412	33.273106									9.093966	3.318975
9.094546	36.924568	18.189571	33.273003									9.094546	3.318975
9.095126	36.875183	18.190733	33.272961									9.095126	3.318975
9.095707	36.825962	18.191895	33.273029									9.095707	3.318975
9.096287	36.776676	18.193054	33.273067									9.096287	3.318975
9.096868	36.726875	18.194216	33.273048									9.096868	3.318975
9.097448	36.676922	18.195375	33.273113									9.097448	3.318975
9.098028	36.627422	18.196537	33.273026									9.098028	3.318975
9.098609	36.578213	18.197697	33.273075									9.098609	3.318975
9.099189	36.528427	18.198858	33.273109									9.099189	3.318975
9.09977	36.478359	18.200018	33.273129									9.09977	3.318975
9.100349	36.428856	18.20118	33.273033									9.100349	3.318975
9.10093	36.378422	18.202339	33.273041									9.10093	3.318975
9.10151	36.327641	18.203501	33.273174									9.10151	3.318975
9.102091	36.277523	18.204662	33.273224									9.102091	3.318975
9.102671	36.227737	18.205822	33.273197									9.102671	3.318975
9.103251	36.17778	18.206984	33.273285									9.103251	3.318975
9.103831	36.127434	18.208143	33.273487									9.103831	3.318975
9.104412	36.076183	18.209305	33.273636									9.104412	3.318975
9.104992	36.025246	18.210464	33.273853									9.104992	3.318975
9.105573	35.974491	18.211626	33.273899									9.105573	3.318975
9.106153	35.923119	18.212786	33.273914									9.106153	3.319038
9.106733	35.87175	18.213947	33.27396									9.106733	3.319102
9.107314	35.82029	18.215109	33.274124									9.107314	3.319165
9.107894	35.768627	18.216269	33.27425									9.107894	3.319229
9.108475	35.717007	18.21743	33.274273									9.108475	3.319292
9.109055	35.66497	18.21859	33.274349									9.109055	3.319355
9.109635	35.612888	18.219751	33.274326									9.109635	3.319419
9.110215	35.561527	18.220911	33.274246									9.110215	3.319483
9.110796	35.509514	18.222073	33.27425									9.110796	3.319546
9.111376	35.456734	18.223232	33.274231									9.111376	3.319609
9.111957	35.404194	18.224394	33.274136									9.111957	3.319609
9.112536	35.352081	18.225554	33.274124									9.112536	3.319609
9.113117	35.29982	18.226715	33.274055									9.113117	3.319609
9.113697	35.247433	18.227877	33.274021									9.113697	3.319609
9.114278	35.193729	18.229036	33.274101									9.114278	3.319609
9.114859	35.13987	18.230198	33.274078									9.114859	3.319609
9.115438	35.086334	18.231358	33.274063									9.115438	3.319609
9.116019	35.033291	18.232519	33.274055									9.116019	3.319609
9.116599	34.980331	18.233679	33.273998									9.116599	3.319609
9.11718	34.927284	18.23484	33.27401									9.11718	3.319609
9.11776	34.875923	18.236	33.274052									9.11776	3.319609
9.11834	34.827915	18.237162	33.274048									9.11834	3.319609
9.11892	34.780827	18.238321	33.274063									9.11892	3.319609
9.119501	34.731956	18.239483	33.274006									9.119501	3.319609
9.120081	34.680843	18.240644	33.274002									9.120081	3.319609
9.120662	34.627991	18.241804	33.274025									9.120662	3.319609
9.121242	34.574936	18.242966	33.274002									9.121242	3.319609
9.121822	34.52137	18.244125	33.274086									9.121822	3.319609
9.122402	34.467548	18.245287	33.274189									9.122402	3.319609
9.122983	34.413811	18.246447	33.274223									9.122983	3.319609
9.123564	34.360924	18.247608	33.274132									9.123564	3.319673
9.124144	34.307369	18.248768	33.273956									9.124144	3.319736
9.124724	34.252708	18.249929	33.273846									9.124724	3.3198
9.125304	34.19751	18.251091	33.27396									9.125304	3.319864
9.125885	34.142799	18.252251	33.274082									9.125885	3.319927
9.126465	34.087891	18.253412	33.274097									9.126465	3.31999
9.127046	34.03175	18.254572	33.274006									9.127046	3.320054
9.127625	33.975708	18.255733	33.274113									9.127625	3.320117
9.128206	33.920811	18.256893	33.274147									9.128206	3.320181
9.128786	33.866047	18.258055	33.274147									9.128786	3.320245
9.129367	33.811283	18.259214	33.274147									9.129367	3.320245
9.129947	33.756889	18.260376	33.274151									9.129947	3.320245
9.130527	33.701939	18.261536	33.274178									9.130527	3.320245
9.131107	33.646957	18.262697	33.274277									9.131107	3.320245
9.131688	33.592323	18.263859	33.274445									9.131688	3.320245
9.132269	33.537983	18.265018	33.274395									9.132269	3.320245
9.132849	33.484245	18.26618	33.274269									9.132849	3.320245
9.13343	33.429253	18.26734	33.274055									9.13343	3.320245
9.134009	33.374508	18.268501	33.273998									9.134009	3.320245
9.13459	33.320435	18.269661	33.273884									9.13459	3.320245
9.13517	33.266273	18.270823	33.273869									9.13517	3.320245
9.135751	33.211418	18.271982	33.273735									9.135751	3.320245
9.136331	33.15728	18.273144	33.273582									9.136331	3.320245
9.136911	33.103661	18.274305	33.273525									9.136911	3.320245
9.137491	33.048534	18.275465	33.273399									9.137491	3.320245
9.138072	32.993244	18.276627	33.273308									9.138072	3.320245
9.138652	32.938717	18.277786	33.273342									9.138652	3.320245
9.139233	32.883354	18.278948	33.273209									9.139233	3.320245
9.139812	32.82703	18.280107	33.273064									9.139812	3.320245
9.140393	32.77179	18.281269	33.273129									9.140393	3.320245
9.140974	32.71666	18.282429	33.273155									9.140974	3.320308
9.141554	32.660866	18.28359	33.273125									9.141554	3.320372
9.142135	32.604713	18.28475	33.273098									9.142135	3.320435
9.142715	32.548767	18.285912	33.272991									9.142715	3.320499
9.143295	32.493633	18.287073	33.272991									9.143295	3.320562
9.143875	32.437988	18.288233	33.27293									9.143875	3.320626
9.144456	32.381927	18.289394	33.272942									9.144456	3.320689
9.145036	32.325817	18.290554	33.272934									9.145036	3.320753
9.145617	32.269764	18.291716	33.272911									9.145617	3.320816
9.146196	32.213657	18.292875	33.272907									9.146196	3.32088
9.146777	32.157837	18.294037	33.272907									9.146777	3.32088
9.147357	32.101223	18.295197	33.272884									9.147357	3.32088
9.147938	32.044704	18.296358	33.272915									9.147938	3.32088
9.148518	31.988871	18.297518	33.272934									9.148518	3.32088
9.149098	31.934267	18.298679	33.2729									9.149098	3.32088
9.149679	31.878626	18.299841	33.272884									9.149679	3.32088
9.150259	31.822863	18.301001	33.272877									9.150259	3.32088
